timestamp,client_id,client_name,is_priority,heart_rate,steps,workout_duration,activity_state,is_emergency,latency_ms,port
2026-01-02T05:49:32.572489,3,Client3,False,71,0,4.0,RESTING,False,6.225,5003
2026-01-02T05:49:32.572489,4,Client4,False,71,0,4.0,RESTING,False,4.937,5001
2026-01-02T05:49:32.572489,4,Client4,False,71,0,4.0,RESTING,False,4.462,5002
2026-01-02T05:49:32.572489,4,Client4,False,71,0,4.0,RESTING,False,5.82,5003
2026-01-02T05:49:33.572489,1,Client1,True,81,2,5.0,INJURY_RECOVERY,False,3.756,5001
2026-01-02T05:49:33.572489,1,Client1,True,81,2,5.0,INJURY_RECOVERY,False,3.671,5002
2026-01-02T05:49:33.572489,1,Client1,True,81,2,5.0,INJURY_RECOVERY,False,2.25,5003
2026-01-02T05:49:33.572489,2,Client2,False,79,0,5.0,RESTING,False,5.218,5001
2026-01-02T05:49:33.572489,2,Client2,False,79,0,5.0,RESTING,False,6.624,5002
2026-01-02T05:49:33.572489,2,Client2,False,79,0,5.0,RESTING,False,3.819,5003
2026-01-02T05:49:33.572489,3,Client3,False,68,0,5.0,RESTING,False,1.725,5001
2026-01-02T05:49:33.572489,3,Client3,False,68,0,5.0,RESTING,False,6.365,5002
2026-01-02T05:49:33.572489,3,Client3,False,68,0,5.0,RESTING,False,5.92,5003
2026-01-02T05:49:33.572489,4,Client4,False,203,0,5.0,RESTING,False,1.082,5001
2026-01-02T05:49:33.572489,4,Client4,False,203,0,5.0,RESTING,False,1.61,5002
2026-01-02T05:49:33.572489,4,Client4,False,203,0,5.0,RESTING,False,1.186,5003
2026-01-02T05:49:33.572489,4,Client4,False,203,0,5.0,RESTING,True,1.823,5004
2026-01-02T05:49:34.572489,1,Client1,True,75,4,6.0,INJURY_RECOVERY,False,3.287,5001
2026-01-02T05:49:34.572489,1,Client1,True,75,4,6.0,INJURY_RECOVERY,False,1.823,5002
2026-01-02T05:49:34.572489,1,Client1,True,75,4,6.0,INJURY_RECOVERY,False,1.7,5003
2026-01-02T05:49:34.572489,2,Client2,False,67,0,6.0,RESTING,False,5.695,5001
2026-01-02T05:49:34.572489,2,Client2,False,67,0,6.0,RESTING,False,5.036,5002
2026-01-02T05:49:34.572489,2,Client2,False,67,0,6.0,RESTING,False,4.404,5003
2026-01-02T05:49:34.572489,3,Client3,False,72,0,6.0,RESTING,False,4.686,5001
2026-01-02T05:49:34.572489,3,Client3,False,72,0,6.0,RESTING,False,4.529,5002
2026-01-02T05:49:34.572489,3,Client3,False,72,0,6.0,RESTING,False,5.458,5003
2026-01-02T05:49:34.572489,4,Client4,False,64,0,6.0,RESTING,False,4.719,5001
2026-01-02T05:49:34.572489,4,Client4,False,64,0,6.0,RESTING,False,5.169,5002
2026-01-02T05:49:34.572489,4,Client4,False,64,0,6.0,RESTING,False,3.646,5003
2026-01-02T05:49:35.572489,1,Client1,True,84,4,7.0,INJURY_RECOVERY,False,2.87,5001
2026-01-02T05:49:35.572489,1,Client1,True,84,4,7.0,INJURY_RECOVERY,False,3.474,5002
2026-01-02T05:49:35.572489,1,Client1,True,84,4,7.0,INJURY_RECOVERY,False,2.501,5003
2026-01-02T05:49:35.572489,2,Client2,False,71,0,7.0,RESTING,False,5.097,5001
2026-01-02T05:49:35.572489,2,Client2,False,71,0,7.0,RESTING,False,4.552,5002
2026-01-02T05:49:35.572489,2,Client2,False,71,0,7.0,RESTING,False,5.022,5003
2026-01-02T05:49:35.572489,3,Client3,False,70,0,7.0,RESTING,False,4.788,5001
2026-01-02T05:49:35.572489,3,Client3,False,70,0,7.0,RESTING,False,5.112,5002
2026-01-02T05:49:35.572489,3,Client3,False,70,0,7.0,RESTING,False,6.107,5003
2026-01-02T05:49:35.572489,4,Client4,False,69,0,7.0,RESTING,False,2.677,5001
2026-01-02T05:49:35.572489,4,Client4,False,69,0,7.0,RESTING,False,5.526,5002
2026-01-02T05:49:35.572489,4,Client4,False,69,0,7.0,RESTING,False,5.874,5003
2026-01-02T05:49:36.572489,1,Client1,True,84,4,8.0,INJURY_RECOVERY,False,2.39,5001
2026-01-02T05:49:36.572489,1,Client1,True,84,4,8.0,INJURY_RECOVERY,False,4.01,5002
2026-01-02T05:49:36.572489,1,Client1,True,84,4,8.0,INJURY_RECOVERY,False,2.995,5003
2026-01-02T05:49:36.572489,2,Client2,False,62,0,8.0,RESTING,False,6.482,5001
2026-01-02T05:49:36.572489,2,Client2,False,62,0,8.0,RESTING,False,6.717,5002
2026-01-02T05:49:36.572489,2,Client2,False,62,0,8.0,RESTING,False,3.873,5003
2026-01-02T05:49:36.572489,3,Client3,False,71,0,8.0,RESTING,False,3.631,5001
2026-01-02T05:49:36.572489,3,Client3,False,71,0,8.0,RESTING,False,5.617,5002
2026-01-02T05:49:36.572489,3,Client3,False,71,0,8.0,RESTING,False,5.299,5003
2026-01-02T05:49:36.572489,4,Client4,False,66,0,8.0,RESTING,False,5.745,5001
2026-01-02T05:49:36.572489,4,Client4,False,66,0,8.0,RESTING,False,5.712,5002
2026-01-02T05:49:36.572489,4,Client4,False,66,0,8.0,RESTING,False,2.568,5003
2026-01-02T05:49:37.572489,1,Client1,True,77,6,9.0,INJURY_RECOVERY,False,2.977,5001
2026-01-02T05:49:37.572489,1,Client1,True,77,6,9.0,INJURY_RECOVERY,False,2.537,5002
2026-01-02T05:49:37.572489,1,Client1,True,77,6,9.0,INJURY_RECOVERY,False,3.37,5003
2026-01-02T05:49:37.572489,2,Client2,False,66,0,9.0,RESTING,False,5.071,5001
2026-01-02T05:49:37.572489,2,Client2,False,66,0,9.0,RESTING,False,3.201,5002
2026-01-02T05:49:37.572489,2,Client2,False,66,0,9.0,RESTING,False,6.927,5003
2026-01-02T05:49:37.572489,3,Client3,False,73,0,9.0,RESTING,False,4.779,5001
2026-01-02T05:49:37.572489,3,Client3,False,73,0,9.0,RESTING,False,5.721,5002
2026-01-02T05:49:37.572489,3,Client3,False,73,0,9.0,RESTING,False,6.334,5003
2026-01-02T05:49:37.572489,4,Client4,False,66,0,9.0,RESTING,False,4.309,5001
2026-01-02T05:49:37.572489,4,Client4,False,66,0,9.0,RESTING,False,4.086,5002
2026-01-02T05:49:37.572489,4,Client4,False,66,0,9.0,RESTING,False,6.664,5003
2026-01-02T05:49:38.572489,1,Client1,True,84,8,10.0,INJURY_RECOVERY,False,1.99,5001
2026-01-02T05:49:38.572489,1,Client1,True,84,8,10.0,INJURY_RECOVERY,False,3.244,5002
2026-01-02T05:49:38.572489,1,Client1,True,84,8,10.0,INJURY_RECOVERY,False,3.511,5003
2026-01-02T05:49:38.572489,2,Client2,False,68,0,10.0,RESTING,False,4.338,5001
2026-01-02T05:49:38.572489,2,Client2,False,68,0,10.0,RESTING,False,6.804,5002
2026-01-02T05:49:38.572489,2,Client2,False,68,0,10.0,RESTING,False,5.586,5003
2026-01-02T05:49:38.572489,3,Client3,False,79,0,10.0,RESTING,False,3.439,5001
2026-01-02T05:49:38.572489,3,Client3,False,79,0,10.0,RESTING,False,5.794,5002
2026-01-02T05:49:38.572489,3,Client3,False,79,0,10.0,RESTING,False,7.619,5003
2026-01-02T05:49:38.572489,4,Client4,False,69,0,10.0,RESTING,False,1.453,5001
2026-01-02T05:49:38.572489,4,Client4,False,69,0,10.0,RESTING,False,2.899,5002
2026-01-02T05:49:38.572489,4,Client4,False,69,0,10.0,RESTING,False,4.165,5003
2026-01-02T05:49:39.572489,1,Client1,True,97,10,11.0,INJURY_RECOVERY,False,2.931,5001
2026-01-02T05:49:39.572489,1,Client1,True,97,10,11.0,INJURY_RECOVERY,False,3.355,5002
2026-01-02T05:49:39.572489,1,Client1,True,97,10,11.0,INJURY_RECOVERY,False,2.824,5003
2026-01-02T05:49:39.572489,2,Client2,False,70,0,11.0,RESTING,False,2.713,5001
2026-01-02T05:49:39.572489,2,Client2,False,70,0,11.0,RESTING,False,6.047,5002
2026-01-02T05:49:39.572489,2,Client2,False,70,0,11.0,RESTING,False,4.67,5003
2026-01-02T05:49:39.572489,3,Client3,False,67,0,11.0,RESTING,False,4.854,5001
2026-01-02T05:49:39.572489,3,Client3,False,67,0,11.0,RESTING,False,4.813,5002
2026-01-02T05:49:39.572489,3,Client3,False,67,0,11.0,RESTING,False,4.831,5003
2026-01-02T05:49:39.572489,4,Client4,False,69,0,11.0,RESTING,False,5.199,5001
2026-01-02T05:49:39.572489,4,Client4,False,69,0,11.0,RESTING,False,7.097,5002
2026-01-02T05:49:39.572489,4,Client4,False,69,0,11.0,RESTING,False,4.408,5003
2026-01-02T05:49:40.572489,1,Client1,True,97,12,12.0,INJURY_RECOVERY,False,2.021,5001
2026-01-02T05:49:40.572489,1,Client1,True,97,12,12.0,INJURY_RECOVERY,False,3.181,5002
2026-01-02T05:49:40.572489,1,Client1,True,97,12,12.0,INJURY_RECOVERY,False,2.109,5003
2026-01-02T05:49:40.572489,2,Client2,False,75,0,12.0,RESTING,False,5.98,5001
2026-01-02T05:49:40.572489,2,Client2,False,75,0,12.0,RESTING,False,7.029,5002
2026-01-02T05:49:40.572489,2,Client2,False,75,0,12.0,RESTING,False,5.618,5003
2026-01-02T05:49:40.572489,3,Client3,False,74,0,12.0,RESTING,False,5.12,5001
2026-01-02T05:49:40.572489,3,Client3,False,74,0,12.0,RESTING,False,8.397,5002
2026-01-02T05:49:40.572489,3,Client3,False,74,0,12.0,RESTING,False,4.101,5003
2026-01-02T05:49:40.572489,4,Client4,False,71,0,12.0,RESTING,False,2.08,5001
2026-01-02T05:49:40.572489,4,Client4,False,71,0,12.0,RESTING,False,5.258,5002
2026-01-02T05:49:40.572489,4,Client4,False,71,0,12.0,RESTING,False,5.617,5003
2026-01-02T05:49:41.572489,1,Client1,True,91,12,13.0,INJURY_RECOVERY,False,3.13,5001
2026-01-02T05:49:41.572489,1,Client1,True,91,12,13.0,INJURY_RECOVERY,False,1.368,5002
2026-01-02T05:49:41.572489,1,Client1,True,91,12,13.0,INJURY_RECOVERY,False,2.822,5003
2026-01-02T05:49:41.572489,2,Client2,False,60,0,13.0,RESTING,False,4.468,5001
2026-01-02T05:49:41.572489,2,Client2,False,60,0,13.0,RESTING,False,5.228,5002
2026-01-02T05:49:41.572489,2,Client2,False,60,0,13.0,RESTING,False,4.748,5003
2026-01-02T05:49:41.572489,3,Client3,False,76,0,13.0,RESTING,False,7.485,5001
2026-01-02T05:49:41.572489,3,Client3,False,76,0,13.0,RESTING,False,6.659,5002
2026-01-02T05:49:41.572489,3,Client3,False,76,0,13.0,RESTING,False,5.349,5003
2026-01-02T05:49:41.572489,4,Client4,False,64,0,13.0,RESTING,False,6.227,5001
2026-01-02T05:49:41.572489,4,Client4,False,64,0,13.0,RESTING,False,4.7,5002
2026-01-02T05:49:41.572489,4,Client4,False,64,0,13.0,RESTING,False,4.462,5003
2026-01-02T05:49:42.572489,1,Client1,True,98,13,14.0,INJURY_RECOVERY,False,2.715,5001
2026-01-02T05:49:42.572489,1,Client1,True,98,13,14.0,INJURY_RECOVERY,False,2.497,5002
2026-01-02T05:49:42.572489,1,Client1,True,98,13,14.0,INJURY_RECOVERY,False,3.407,5003
2026-01-02T05:49:42.572489,2,Client2,False,64,0,14.0,RESTING,False,7.709,5001
2026-01-02T05:49:42.572489,2,Client2,False,64,0,14.0,RESTING,False,2.665,5002
2026-01-02T05:49:42.572489,2,Client2,False,64,0,14.0,RESTING,False,2.243,5003
2026-01-02T05:49:42.572489,3,Client3,False,65,0,14.0,RESTING,False,6.752,5001
2026-01-02T05:49:42.572489,3,Client3,False,65,0,14.0,RESTING,False,5.79,5002
2026-01-02T05:49:42.572489,3,Client3,False,65,0,14.0,RESTING,False,2.449,5003
2026-01-02T05:49:42.572489,4,Client4,False,65,0,14.0,RESTING,False,4.504,5001
2026-01-02T05:49:42.572489,4,Client4,False,65,0,14.0,RESTING,False,4.015,5002
2026-01-02T05:49:42.572489,4,Client4,False,65,0,14.0,RESTING,False,7.04,5003
2026-01-02T05:49:43.572489,1,Client1,True,100,13,15.0,INJURY_RECOVERY,False,3.693,5001
2026-01-02T05:49:43.572489,1,Client1,True,100,13,15.0,INJURY_RECOVERY,False,2.031,5002
2026-01-02T05:49:43.572489,1,Client1,True,100,13,15.0,INJURY_RECOVERY,False,2.734,5003
2026-01-02T05:49:43.572489,2,Client2,False,75,0,15.0,RESTING,False,7.208,5001
2026-01-02T05:49:43.572489,2,Client2,False,75,0,15.0,RESTING,False,5.63,5002
2026-01-02T05:49:43.572489,2,Client2,False,75,0,15.0,RESTING,False,4.812,5003
2026-01-02T05:49:43.572489,3,Client3,False,71,0,15.0,RESTING,False,6.455,5001
2026-01-02T05:49:43.572489,3,Client3,False,71,0,15.0,RESTING,False,6.3,5002
2026-01-02T05:49:43.572489,3,Client3,False,71,0,15.0,RESTING,False,4.655,5003
2026-01-02T05:49:43.572489,4,Client4,False,62,0,15.0,RESTING,False,2.505,5001
2026-01-02T05:49:43.572489,4,Client4,False,62,0,15.0,RESTING,False,3.043,5002
2026-01-02T05:49:43.572489,4,Client4,False,62,0,15.0,RESTING,False,7.211,5003
2026-01-02T05:49:44.572489,1,Client1,True,89,14,16.0,INJURY_RECOVERY,False,2.488,5001
2026-01-02T05:49:44.572489,1,Client1,True,89,14,16.0,INJURY_RECOVERY,False,2.578,5002
2026-01-02T05:49:44.572489,1,Client1,True,89,14,16.0,INJURY_RECOVERY,False,3.261,5003
2026-01-02T05:49:44.572489,2,Client2,False,78,0,16.0,RESTING,False,4.416,5001
2026-01-02T05:49:44.572489,2,Client2,False,78,0,16.0,RESTING,False,7.6,5002
2026-01-02T05:49:44.572489,2,Client2,False,78,0,16.0,RESTING,False,4.587,5003
2026-01-02T05:49:44.572489,3,Client3,False,66,0,16.0,RESTING,False,4.76,5001
2026-01-02T05:49:44.572489,3,Client3,False,66,0,16.0,RESTING,False,4.874,5002
2026-01-02T05:49:44.572489,3,Client3,False,66,0,16.0,RESTING,False,3.125,5003
2026-01-02T05:49:44.572489,4,Client4,False,63,0,16.0,RESTING,False,2.11,5001
2026-01-02T05:49:44.572489,4,Client4,False,63,0,16.0,RESTING,False,6.583,5002
2026-01-02T05:49:44.572489,4,Client4,False,63,0,16.0,RESTING,False,8.081,5003
2026-01-02T05:49:45.572489,1,Client1,True,98,16,17.0,INJURY_RECOVERY,False,4.436,5001
2026-01-02T05:49:45.572489,1,Client1,True,98,16,17.0,INJURY_RECOVERY,False,2.567,5002
2026-01-02T05:49:45.572489,1,Client1,True,98,16,17.0,INJURY_RECOVERY,False,2.268,5003
2026-01-02T05:49:45.572489,2,Client2,False,75,0,17.0,RESTING,False,6.949,5001
2026-01-02T05:49:45.572489,2,Client2,False,75,0,17.0,RESTING,False,5.742,5002
2026-01-02T05:49:45.572489,2,Client2,False,75,0,17.0,RESTING,False,2.639,5003
2026-01-02T05:49:45.572489,3,Client3,False,65,0,17.0,RESTING,False,5.617,5001
2026-01-02T05:49:45.572489,3,Client3,False,65,0,17.0,RESTING,False,5.443,5002
2026-01-02T05:49:45.572489,3,Client3,False,65,0,17.0,RESTING,False,5.608,5003
2026-01-02T05:49:45.572489,4,Client4,False,63,0,17.0,RESTING,False,1.888,5001
2026-01-02T05:49:45.572489,4,Client4,False,63,0,17.0,RESTING,False,5.865,5002
2026-01-02T05:49:45.572489,4,Client4,False,63,0,17.0,RESTING,False,3.2,5003
2026-01-02T05:49:46.572489,1,Client1,True,87,16,18.0,INJURY_RECOVERY,False,1.492,5001
2026-01-02T05:49:46.572489,1,Client1,True,87,16,18.0,INJURY_RECOVERY,False,2.506,5002
2026-01-02T05:49:46.572489,1,Client1,True,87,16,18.0,INJURY_RECOVERY,False,4.038,5003
2026-01-02T05:49:46.572489,2,Client2,False,64,0,18.0,RESTING,False,4.266,5001
2026-01-02T05:49:46.572489,2,Client2,False,64,0,18.0,RESTING,False,4.886,5002
2026-01-02T05:49:46.572489,2,Client2,False,64,0,18.0,RESTING,False,6.822,5003
2026-01-02T05:49:46.572489,3,Client3,False,182,0,18.0,RESTING,False,2.281,5001
2026-01-02T05:49:46.572489,3,Client3,False,182,0,18.0,RESTING,False,2.384,5002
2026-01-02T05:49:46.572489,3,Client3,False,182,0,18.0,RESTING,False,1.816,5003
2026-01-02T05:49:46.572489,3,Client3,False,182,0,18.0,RESTING,True,1.368,5004
2026-01-02T05:49:46.572489,4,Client4,False,75,0,18.0,RESTING,False,7.449,5001
2026-01-02T05:49:46.572489,4,Client4,False,75,0,18.0,RESTING,False,4.265,5002
2026-01-02T05:49:46.572489,4,Client4,False,75,0,18.0,RESTING,False,5.375,5003
2026-01-02T05:49:47.572489,1,Client1,True,89,18,19.0,INJURY_RECOVERY,False,3.547,5001
2026-01-02T05:49:47.572489,1,Client1,True,89,18,19.0,INJURY_RECOVERY,False,1.864,5002
2026-01-02T05:49:47.572489,1,Client1,True,89,18,19.0,INJURY_RECOVERY,False,4.969,5003
2026-01-02T05:49:47.572489,2,Client2,False,73,0,19.0,RESTING,False,7.076,5001
2026-01-02T05:49:47.572489,2,Client2,False,73,0,19.0,RESTING,False,5.951,5002
2026-01-02T05:49:47.572489,2,Client2,False,73,0,19.0,RESTING,False,7.031,5003
2026-01-02T05:49:47.572489,3,Client3,False,69,0,19.0,RESTING,False,6.688,5001
2026-01-02T05:49:47.572489,3,Client3,False,69,0,19.0,RESTING,False,5.427,5002
2026-01-02T05:49:47.572489,3,Client3,False,69,0,19.0,RESTING,False,3.793,5003
2026-01-02T05:49:47.572489,4,Client4,False,68,0,19.0,RESTING,False,7.569,5001
2026-01-02T05:49:47.572489,4,Client4,False,68,0,19.0,RESTING,False,4.257,5002
2026-01-02T05:49:47.572489,4,Client4,False,68,0,19.0,RESTING,False,6.264,5003
2026-01-02T05:49:48.572489,1,Client1,True,87,18,20.0,INJURY_RECOVERY,False,3.603,5001
2026-01-02T05:49:48.572489,1,Client1,True,87,18,20.0,INJURY_RECOVERY,False,2.279,5002
2026-01-02T05:49:48.572489,1,Client1,True,87,18,20.0,INJURY_RECOVERY,False,3.022,5003
2026-01-02T05:49:48.572489,2,Client2,False,63,0,20.0,RESTING,False,6.563,5001
2026-01-02T05:49:48.572489,2,Client2,False,63,0,20.0,RESTING,False,5.834,5002
2026-01-02T05:49:48.572489,2,Client2,False,63,0,20.0,RESTING,False,3.45,5003
2026-01-02T05:49:48.572489,3,Client3,False,75,0,20.0,RESTING,False,5.061,5001
2026-01-02T05:49:48.572489,3,Client3,False,75,0,20.0,RESTING,False,5.527,5002
2026-01-02T05:49:48.572489,3,Client3,False,75,0,20.0,RESTING,False,6.402,5003
2026-01-02T05:49:48.572489,4,Client4,False,67,0,20.0,RESTING,False,5.602,5001
2026-01-02T05:49:48.572489,4,Client4,False,67,0,20.0,RESTING,False,7.449,5002
2026-01-02T05:49:48.572489,4,Client4,False,67,0,20.0,RESTING,False,7.995,5003
2026-01-02T05:49:49.572489,1,Client1,True,87,18,21.0,INJURY_RECOVERY,False,3.455,5001
2026-01-02T05:49:49.572489,1,Client1,True,87,18,21.0,INJURY_RECOVERY,False,3.574,5002
2026-01-02T05:49:49.572489,1,Client1,True,87,18,21.0,INJURY_RECOVERY,False,3.773,5003
2026-01-02T05:49:49.572489,2,Client2,False,68,0,21.0,RESTING,False,4.476,5001
2026-01-02T05:49:49.572489,2,Client2,False,68,0,21.0,RESTING,False,5.604,5002
2026-01-02T05:49:49.572489,2,Client2,False,68,0,21.0,RESTING,False,3.2,5003
2026-01-02T05:49:49.572489,3,Client3,False,76,0,21.0,RESTING,False,2.867,5001
2026-01-02T05:49:49.572489,3,Client3,False,76,0,21.0,RESTING,False,5.703,5002
2026-01-02T05:49:49.572489,3,Client3,False,76,0,21.0,RESTING,False,5.01,5003
2026-01-02T05:49:49.572489,4,Client4,False,70,0,21.0,RESTING,False,4.708,5001
2026-01-02T05:49:49.572489,4,Client4,False,70,0,21.0,RESTING,False,5.356,5002
2026-01-02T05:49:49.572489,4,Client4,False,70,0,21.0,RESTING,False,5.266,5003
2026-01-02T05:49:50.572489,1,Client1,True,94,19,22.0,INJURY_RECOVERY,False,0.83,5001
2026-01-02T05:49:50.572489,1,Client1,True,94,19,22.0,INJURY_RECOVERY,False,3.676,5002
2026-01-02T05:49:50.572489,1,Client1,True,94,19,22.0,INJURY_RECOVERY,False,2.474,5003
2026-01-02T05:49:50.572489,2,Client2,False,67,0,22.0,RESTING,False,7.966,5001
2026-01-02T05:49:50.572489,2,Client2,False,67,0,22.0,RESTING,False,8.343,5002
2026-01-02T05:49:50.572489,2,Client2,False,67,0,22.0,RESTING,False,3.489,5003
2026-01-02T05:49:50.572489,3,Client3,False,68,0,22.0,RESTING,False,2.892,5001
2026-01-02T05:49:50.572489,3,Client3,False,68,0,22.0,RESTING,False,6.731,5002
2026-01-02T05:49:50.572489,3,Client3,False,68,0,22.0,RESTING,False,4.061,5003
2026-01-02T05:49:50.572489,4,Client4,False,68,0,22.0,RESTING,False,5.848,5001
2026-01-02T05:49:50.572489,4,Client4,False,68,0,22.0,RESTING,False,3.832,5002
2026-01-02T05:49:50.572489,4,Client4,False,68,0,22.0,RESTING,False,1.874,5003
2026-01-02T05:49:51.572489,1,Client1,True,81,19,23.0,INJURY_RECOVERY,False,2.441,5001
2026-01-02T05:49:51.572489,1,Client1,True,81,19,23.0,INJURY_RECOVERY,False,1.214,5002
2026-01-02T05:49:51.572489,1,Client1,True,81,19,23.0,INJURY_RECOVERY,False,0.129,5003
2026-01-02T05:49:51.572489,2,Client2,False,73,0,23.0,RESTING,False,3.221,5001
2026-01-02T05:49:51.572489,2,Client2,False,73,0,23.0,RESTING,False,3.625,5002
2026-01-02T05:49:51.572489,2,Client2,False,73,0,23.0,RESTING,False,5.382,5003
2026-01-02T05:49:51.572489,3,Client3,False,67,0,23.0,RESTING,False,5.962,5001
2026-01-02T05:49:51.572489,3,Client3,False,67,0,23.0,RESTING,False,6.106,5002
2026-01-02T05:49:51.572489,3,Client3,False,67,0,23.0,RESTING,False,6.57,5003
2026-01-02T05:49:51.572489,4,Client4,False,70,0,23.0,RESTING,False,6.835,5001
2026-01-02T05:49:51.572489,4,Client4,False,70,0,23.0,RESTING,False,3.662,5002
